Receipt ID,Product ID,Supplier ID,Receipt Date,Quantity Received,Unit Cost
RC-023948,OFF-LA-1255,SUP-100,2023-10-02,206,9.27
RC-023949,OFF-LA-1255,SUP-100,2023-11-27,220,9.27
RC-023950,OFF-LA-1255,SUP-100,2024-01-15,199,9.27
RC-023951,OFF-LA-1255,SUP-100,2024-03-04,197,9.27
RC-023952,OFF-LA-1255,SUP-100,2024-04-22,209,9.27
RC-023953,OFF-LA-1255,SUP-100,2024-06-10,201,9.27
RC-023954,OFF-LA-1255,SUP-100,2024-07-29,198,9.27
RC-023955,OFF-LA-1255,SUP-100,2024-09-23,215,9.27
RC-023956,OFF-LA-1255,SUP-100,2024-11-11,208,9.27
RC-023957,OFF-LA-1255,SUP-100,2025-01-13,207,9.27
RC-023958,OFF-LA-1255,SUP-100,2025-03-03,200,9.27
RC-023959,OFF-LA-1255,SUP-100,2025-04-28,215,9.27
RC-023960,OFF-LA-1255,SUP-100,2025-06-23,214,9.27
RC-023961,OFF-LA-1255,SUP-100,2025-08-18,212,9.27
RC-023962,OFF-LA-1255,SUP-100,2025-10-13,217,9.27
RC-023963,OFF-LA-1255,SUP-100,2025-12-08,214,9.27
RC-023964,TEC-CO-1256,SUP-106,2023-02-13,1352,364.94
RC-023965,TEC-CO-1256,SUP-106,2023-04-10,1264,364.94
RC-023966,TEC-CO-1256,SUP-106,2023-06-12,1346,364.94
RC-023967,TEC-CO-1256,SUP-106,2023-08-14,1371,364.94
RC-023968,TEC-CO-1256,SUP-106,2023-10-16,1381,364.94
RC-023969,TEC-CO-1256,SUP-106,2023-12-18,1300,364.94
RC-023970,TEC-CO-1256,SUP-106,2024-02-19,1371,364.94
RC-023971,TEC-CO-1256,SUP-106,2024-04-15,1281,364.94
RC-023972,TEC-CO-1256,SUP-106,2024-06-17,1335,364.94
RC-023973,TEC-CO-1256,SUP-106,2024-08-19,1357,364.94
RC-023974,TEC-CO-1256,SUP-106,2024-10-14,1297,364.94
RC-023975,TEC-CO-1256,SUP-106,2024-12-09,1244,364.94
RC-023976,TEC-CO-1256,SUP-106,2025-02-10,1383,364.94
RC-023977,TEC-CO-1256,SUP-106,2025-04-07,1241,364.94
RC-023978,TEC-CO-1256,SUP-106,2025-06-09,1371,364.94
RC-023979,TEC-CO-1256,SUP-106,2025-08-04,1242,364.94
RC-023980,TEC-CO-1256,SUP-106,2025-10-06,1347,364.94
RC-023981,TEC-CO-1256,SUP-106,2025-12-01,1260,364.94
RC-023982,OFF-PA-1258,SUP-105,2023-02-13,561,17.71
RC-023983,OFF-PA-1258,SUP-105,2023-04-03,552,17.71
RC-023984,OFF-PA-1258,SUP-105,2023-05-22,528,17.71
RC-023985,OFF-PA-1258,SUP-105,2023-07-10,571,17.71
RC-023986,OFF-PA-1258,SUP-105,2023-08-28,524,17.71
RC-023987,OFF-PA-1258,SUP-105,2023-10-16,544,17.71
RC-023988,OFF-PA-1258,SUP-105,2023-12-04,533,17.71
RC-023989,OFF-PA-1258,SUP-105,2024-01-22,550,17.71
RC-023990,OFF-PA-1258,SUP-105,2024-03-18,562,17.71
RC-023991,OFF-PA-1258,SUP-105,2024-05-06,520,17.71
RC-023992,OFF-PA-1258,SUP-105,2024-06-24,546,17.71
RC-023993,OFF-PA-1258,SUP-105,2024-08-12,546,17.71
RC-023994,OFF-PA-1258,SUP-105,2024-09-30,526,17.71
RC-023995,OFF-PA-1258,SUP-105,2024-11-18,546,17.71
RC-023996,OFF-PA-1258,SUP-105,2025-01-06,579,17.71
RC-023997,OFF-PA-1258,SUP-105,2025-03-03,575,17.71
RC-023998,OFF-PA-1258,SUP-105,2025-04-21,555,17.71
RC-023999,OFF-PA-1258,SUP-105,2025-06-09,551,17.71
RC-024000,OFF-PA-1258,SUP-105,2025-07-28,561,17.71
RC-024001,OFF-PA-1258,SUP-105,2025-09-15,522,17.71
RC-024002,OFF-PA-1258,SUP-105,2025-11-03,532,17.71
RC-024003,OFF-PA-1258,SUP-105,2025-12-22,558,17.71
RC-024004,TEC-CO-1261,SUP-110,2023-02-27,496,160.4
RC-024005,TEC-CO-1261,SUP-110,2023-05-08,509,160.4
RC-024006,TEC-CO-1261,SUP-110,2023-07-24,504,160.4
RC-024007,TEC-CO-1261,SUP-110,2023-10-09,509,160.4
RC-024008,TEC-CO-1261,SUP-110,2023-12-25,516,160.4
RC-024009,TEC-CO-1261,SUP-110,2024-03-04,499,160.4
RC-024010,TEC-CO-1261,SUP-110,2024-05-13,532,160.4
RC-024011,TEC-CO-1261,SUP-110,2024-07-29,496,160.4
RC-024012,TEC-CO-1261,SUP-110,2024-10-07,485,160.4
RC-024013,TEC-CO-1261,SUP-110,2024-12-16,489,160.4
RC-024014,TEC-CO-1261,SUP-110,2025-02-24,489,160.4
RC-024015,TEC-CO-1261,SUP-110,2025-05-05,493,160.4
RC-024016,TEC-CO-1261,SUP-110,2025-07-14,488,160.4
RC-024017,TEC-CO-1261,SUP-110,2025-09-29,525,160.4
RC-024018,TEC-CO-1261,SUP-110,2025-12-08,506,160.4
RC-024019,OFF-PA-1262,SUP-105,2023-01-30,1120,29.66
RC-024020,OFF-PA-1262,SUP-105,2023-04-10,1256,29.66
RC-024021,OFF-PA-1262,SUP-105,2023-06-19,1216,29.66
RC-024022,OFF-PA-1262,SUP-105,2023-08-21,1124,29.66
RC-024023,OFF-PA-1262,SUP-105,2023-10-23,1147,29.66
RC-024024,OFF-PA-1262,SUP-105,2024-01-01,1244,29.66
RC-024025,OFF-PA-1262,SUP-105,2024-03-04,1143,29.66
RC-024026,OFF-PA-1262,SUP-105,2024-05-06,1139,29.66
RC-024027,OFF-PA-1262,SUP-105,2024-07-15,1230,29.66
RC-024028,OFF-PA-1262,SUP-105,2024-09-23,1188,29.66
RC-024029,OFF-PA-1262,SUP-105,2024-12-02,1222,29.66
RC-024030,OFF-PA-1262,SUP-105,2025-02-10,1181,29.66
RC-024031,OFF-PA-1262,SUP-105,2025-04-21,1233,29.66
RC-024032,OFF-PA-1262,SUP-105,2025-06-23,1125,29.66
RC-024033,OFF-PA-1262,SUP-105,2025-09-01,1141,29.66
RC-024034,OFF-PA-1262,SUP-105,2025-11-03,1132,29.66
RC-024035,TEC-PH-1263,SUP-111,2023-02-06,470,184.61
RC-024036,TEC-PH-1263,SUP-111,2023-05-01,455,184.61
RC-024037,TEC-PH-1263,SUP-111,2023-07-10,459,184.61
RC-024038,TEC-PH-1263,SUP-111,2023-09-25,446,184.61
RC-024039,TEC-PH-1263,SUP-111,2023-12-11,451,184.61
RC-024040,TEC-PH-1263,SUP-111,2024-02-26,440,184.61
RC-024041,TEC-PH-1263,SUP-111,2024-05-13,436,184.61
RC-024042,TEC-PH-1263,SUP-111,2024-07-22,449,184.61
RC-024043,TEC-PH-1263,SUP-111,2024-09-30,428,184.61
RC-024044,TEC-PH-1263,SUP-111,2024-12-16,457,184.61
RC-024045,TEC-PH-1263,SUP-111,2025-02-24,464,184.61
RC-024046,TEC-PH-1263,SUP-111,2025-05-12,451,184.61
RC-024047,TEC-PH-1263,SUP-111,2025-07-28,461,184.61
RC-024048,TEC-PH-1263,SUP-111,2025-10-13,435,184.61
RC-024049,TEC-PH-1263,SUP-111,2025-12-22,430,184.61
RC-024050,OFF-PA-1264,SUP-108,2023-02-13,4016,9.32
RC-024051,OFF-PA-1264,SUP-108,2023-05-15,4115,9.32
RC-024052,OFF-PA-1264,SUP-108,2023-08-14,4069,9.32
RC-024053,OFF-PA-1264,SUP-108,2023-11-13,4068,9.32
RC-024054,OFF-PA-1264,SUP-108,2024-02-12,4167,9.32
RC-024055,OFF-PA-1264,SUP-108,2024-05-13,4202,9.32
RC-024056,OFF-PA-1264,SUP-108,2024-08-12,4160,9.32
RC-024057,OFF-PA-1264,SUP-108,2024-11-11,4138,9.32
RC-024058,OFF-PA-1264,SUP-108,2025-02-10,4127,9.32
RC-024059,OFF-PA-1264,SUP-108,2025-05-05,3945,9.32
RC-024060,OFF-PA-1264,SUP-108,2025-08-04,4144,9.32
RC-024061,OFF-PA-1264,SUP-108,2025-11-03,4168,9.32
RC-024062,FUR-CH-1265,SUP-104,2023-02-13,45,141.28
RC-024063,FUR-CH-1265,SUP-104,2023-03-27,41,141.28
RC-024064,FUR-CH-1265,SUP-104,2023-05-01,39,141.28
RC-024065,FUR-CH-1265,SUP-104,2023-06-12,40,141.28
RC-024066,FUR-CH-1265,SUP-104,2023-07-17,46,141.28
RC-024067,FUR-CH-1265,SUP-104,2023-09-04,40,141.28
RC-024068,FUR-CH-1265,SUP-104,2023-10-16,38,141.28
RC-024069,FUR-CH-1265,SUP-104,2023-11-20,42,141.28
RC-024070,FUR-CH-1265,SUP-104,2024-01-01,40,141.28
RC-024071,FUR-CH-1265,SUP-104,2024-02-12,39,141.28
RC-024072,FUR-CH-1265,SUP-104,2024-03-25,43,141.28
RC-024073,FUR-CH-1265,SUP-104,2024-04-29,41,141.28
RC-024074,FUR-CH-1265,SUP-104,2024-06-03,43,141.28
RC-024075,FUR-CH-1265,SUP-104,2024-07-15,39,141.28
RC-024076,FUR-CH-1265,SUP-104,2024-08-19,40,141.28
RC-024077,FUR-CH-1265,SUP-104,2024-09-23,38,141.28
RC-024078,FUR-CH-1265,SUP-104,2024-11-04,42,141.28
RC-024079,FUR-CH-1265,SUP-104,2024-12-09,39,141.28
RC-024080,FUR-CH-1265,SUP-104,2025-01-27,40,141.28
RC-024081,FUR-CH-1265,SUP-104,2025-03-10,44,141.28
RC-024082,FUR-CH-1265,SUP-104,2025-04-28,41,141.28
RC-024083,FUR-CH-1265,SUP-104,2025-06-02,43,141.28
RC-024084,FUR-CH-1265,SUP-104,2025-06-30,42,141.28
RC-024085,FUR-CH-1265,SUP-104,2025-07-28,38,141.28
RC-024086,FUR-CH-1265,SUP-104,2025-09-01,41,141.28
RC-024087,FUR-CH-1265,SUP-104,2025-10-06,43,141.28
RC-024088,FUR-CH-1265,SUP-104,2025-11-10,44,141.28
RC-024089,FUR-CH-1265,SUP-104,2025-12-22,43,141.28
RC-024090,OFF-PA-1266,SUP-107,2023-02-13,2019,22.5
RC-024091,OFF-PA-1266,SUP-107,2023-05-08,2015,22.5
RC-024092,OFF-PA-1266,SUP-107,2023-07-31,2008,22.5
RC-024093,OFF-PA-1266,SUP-107,2023-10-23,2053,22.5
RC-024094,OFF-PA-1266,SUP-107,2024-01-22,2101,22.5
RC-024095,OFF-PA-1266,SUP-107,2024-04-15,2050,22.5
RC-024096,OFF-PA-1266,SUP-107,2024-07-08,1985,22.5
RC-024097,OFF-PA-1266,SUP-107,2024-09-30,2014,22.5
RC-024098,OFF-PA-1266,SUP-107,2024-12-23,2000,22.5
RC-024099,OFF-PA-1266,SUP-107,2025-03-17,1993,22.5
RC-024100,OFF-PA-1266,SUP-107,2025-06-09,2055,22.5
RC-024101,OFF-PA-1266,SUP-107,2025-09-01,1998,22.5
RC-024102,OFF-PA-1266,SUP-107,2025-11-24,2069,22.5
RC-024103,TEC-MA-1267,SUP-101,2023-02-20,545,376.79
RC-024104,TEC-MA-1267,SUP-101,2023-04-24,584,376.79
RC-024105,TEC-MA-1267,SUP-101,2023-07-03,592,376.79
RC-024106,TEC-MA-1267,SUP-101,2023-09-04,568,376.79
RC-024107,TEC-MA-1267,SUP-101,2023-11-13,566,376.79
RC-024108,TEC-MA-1267,SUP-101,2024-01-22,605,376.79
RC-024109,TEC-MA-1267,SUP-101,2024-04-01,572,376.79
RC-024110,TEC-MA-1267,SUP-101,2024-06-10,582,376.79
RC-024111,TEC-MA-1267,SUP-101,2024-08-19,584,376.79
RC-024112,TEC-MA-1267,SUP-101,2024-10-28,546,376.79
RC-024113,TEC-MA-1267,SUP-101,2025-01-06,587,376.79
RC-024114,TEC-MA-1267,SUP-101,2025-03-17,586,376.79
RC-024115,TEC-MA-1267,SUP-101,2025-05-19,550,376.79
RC-024116,TEC-MA-1267,SUP-101,2025-07-21,547,376.79
RC-024117,TEC-MA-1267,SUP-101,2025-09-29,572,376.79
RC-024118,TEC-MA-1267,SUP-101,2025-12-01,538,376.79
RC-024119,OFF-PA-1268,SUP-105,2023-02-20,654,14.91
RC-024120,OFF-PA-1268,SUP-105,2023-04-17,641,14.91
RC-024121,OFF-PA-1268,SUP-105,2023-06-05,593,14.91
RC-024122,OFF-PA-1268,SUP-105,2023-07-31,666,14.91
RC-024123,OFF-PA-1268,SUP-105,2023-09-25,617,14.91
RC-024124,OFF-PA-1268,SUP-105,2023-11-20,663,14.91
RC-024125,OFF-PA-1268,SUP-105,2024-01-15,654,14.91
RC-024126,OFF-PA-1268,SUP-105,2024-03-04,584,14.91
RC-024127,OFF-PA-1268,SUP-105,2024-04-22,596,14.91
RC-024128,OFF-PA-1268,SUP-105,2024-06-10,609,14.91
RC-024129,OFF-PA-1268,SUP-105,2024-08-05,640,14.91
RC-024130,OFF-PA-1268,SUP-105,2024-09-30,588,14.91
RC-024131,OFF-PA-1268,SUP-105,2024-11-25,664,14.91
RC-024132,OFF-PA-1268,SUP-105,2025-01-13,596,14.91
RC-024133,OFF-PA-1268,SUP-105,2025-03-10,664,14.91
RC-024134,OFF-PA-1268,SUP-105,2025-04-28,599,14.91
RC-024135,OFF-PA-1268,SUP-105,2025-06-23,643,14.91
RC-024136,OFF-PA-1268,SUP-105,2025-08-11,613,14.91
RC-024137,OFF-PA-1268,SUP-105,2025-09-29,610,14.91
RC-024138,OFF-PA-1268,SUP-105,2025-11-24,612,14.91
RC-024139,FUR-BO-1270,SUP-105,2023-02-06,245,91.78
RC-024140,FUR-BO-1270,SUP-105,2023-05-01,238,91.78
RC-024141,FUR-BO-1270,SUP-105,2023-08-07,252,91.78
RC-024142,FUR-BO-1270,SUP-105,2023-10-23,254,91.78
RC-024143,FUR-BO-1270,SUP-105,2024-01-22,250,91.78
RC-024144,FUR-BO-1270,SUP-105,2024-04-15,238,91.78
RC-024145,FUR-BO-1270,SUP-105,2024-07-01,244,91.78
RC-024146,FUR-BO-1270,SUP-105,2024-09-23,249,91.78
RC-024147,FUR-BO-1270,SUP-105,2024-12-23,237,91.78
RC-024148,FUR-BO-1270,SUP-105,2025-03-24,245,91.78
RC-024149,FUR-BO-1270,SUP-105,2025-06-16,251,91.78
RC-024150,FUR-BO-1270,SUP-105,2025-09-08,255,91.78
RC-024151,FUR-BO-1270,SUP-105,2025-12-08,254,91.78
RC-024152,TEC-PH-1272,SUP-113,2023-02-06,260,182.78
RC-024153,TEC-PH-1272,SUP-113,2023-03-20,296,182.78
RC-024154,TEC-PH-1272,SUP-113,2023-05-01,291,182.78
RC-024155,TEC-PH-1272,SUP-113,2023-06-12,289,182.78
RC-024156,TEC-PH-1272,SUP-113,2023-07-24,296,182.78
RC-024157,TEC-PH-1272,SUP-113,2023-09-04,286,182.78
RC-024158,TEC-PH-1272,SUP-113,2023-10-16,274,182.78
RC-024159,TEC-PH-1272,SUP-113,2023-11-27,280,182.78
RC-024160,TEC-PH-1272,SUP-113,2024-01-08,300,182.78
RC-024161,TEC-PH-1272,SUP-113,2024-02-19,287,182.78
RC-024162,TEC-PH-1272,SUP-113,2024-03-25,259,182.78
RC-024163,TEC-PH-1272,SUP-113,2024-05-06,307,182.78
RC-024164,TEC-PH-1272,SUP-113,2024-06-17,307,182.78
RC-024165,TEC-PH-1272,SUP-113,2024-07-29,265,182.78
RC-024166,TEC-PH-1272,SUP-113,2024-09-09,308,182.78
RC-024167,TEC-PH-1272,SUP-113,2024-10-21,297,182.78
RC-024168,TEC-PH-1272,SUP-113,2024-12-02,290,182.78
RC-024169,TEC-PH-1272,SUP-113,2025-01-13,309,182.78
RC-024170,TEC-PH-1272,SUP-113,2025-02-24,288,182.78
RC-024171,TEC-PH-1272,SUP-113,2025-03-31,282,182.78
RC-024172,TEC-PH-1272,SUP-113,2025-05-12,282,182.78
RC-024173,TEC-PH-1272,SUP-113,2025-06-23,290,182.78
RC-024174,TEC-PH-1272,SUP-113,2025-07-28,267,182.78
RC-024175,TEC-PH-1272,SUP-113,2025-09-08,289,182.78
RC-024176,TEC-PH-1272,SUP-113,2025-10-20,287,182.78
RC-024177,TEC-PH-1272,SUP-113,2025-12-01,298,182.78
RC-024178,TEC-AC-1273,SUP-110,2023-02-20,433,144.33
RC-024179,TEC-AC-1273,SUP-110,2023-05-08,458,144.33
RC-024180,TEC-AC-1273,SUP-110,2023-07-24,467,144.33
RC-024181,TEC-AC-1273,SUP-110,2023-10-09,441,144.33
RC-024182,TEC-AC-1273,SUP-110,2023-12-25,466,144.33
RC-024183,TEC-AC-1273,SUP-110,2024-03-11,444,144.33
RC-024184,TEC-AC-1273,SUP-110,2024-05-27,440,144.33
RC-024185,TEC-AC-1273,SUP-110,2024-08-12,451,144.33
RC-024186,TEC-AC-1273,SUP-110,2024-10-28,469,144.33
RC-024187,TEC-AC-1273,SUP-110,2025-01-13,469,144.33
RC-024188,TEC-AC-1273,SUP-110,2025-03-31,446,144.33
RC-024189,TEC-AC-1273,SUP-110,2025-06-23,471,144.33
RC-024190,TEC-AC-1273,SUP-110,2025-09-08,458,144.33
RC-024191,TEC-AC-1273,SUP-110,2025-11-17,440,144.33
RC-024192,OFF-BI-1275,SUP-108,2023-02-06,162,17.93
RC-024193,OFF-BI-1275,SUP-108,2023-04-17,181,17.93
RC-024194,OFF-BI-1275,SUP-108,2023-06-19,171,17.93
RC-024195,OFF-BI-1275,SUP-108,2023-08-21,160,17.93
RC-024196,OFF-BI-1275,SUP-108,2023-10-16,171,17.93
RC-024197,OFF-BI-1275,SUP-108,2023-12-18,177,17.93
RC-024198,OFF-BI-1275,SUP-108,2024-02-26,164,17.93
RC-024199,OFF-BI-1275,SUP-108,2024-04-15,162,17.93
RC-024200,OFF-BI-1275,SUP-108,2024-06-17,181,17.93
RC-024201,OFF-BI-1275,SUP-108,2024-08-19,165,17.93
RC-024202,OFF-BI-1275,SUP-108,2024-10-21,181,17.93
RC-024203,OFF-BI-1275,SUP-108,2024-12-23,177,17.93
RC-024204,OFF-BI-1275,SUP-108,2025-02-17,176,17.93
RC-024205,OFF-BI-1275,SUP-108,2025-04-14,171,17.93
RC-024206,OFF-BI-1275,SUP-108,2025-06-23,159,17.93
RC-024207,OFF-BI-1275,SUP-108,2025-08-25,174,17.93
RC-024208,OFF-BI-1275,SUP-108,2025-10-27,164,17.93
RC-024209,TEC-MA-1277,SUP-101,2023-02-27,378,217.9
RC-024210,TEC-MA-1277,SUP-101,2023-05-22,393,217.9
RC-024211,TEC-MA-1277,SUP-101,2023-08-14,398,217.9
RC-024212,TEC-MA-1277,SUP-101,2023-10-30,385,217.9
RC-024213,TEC-MA-1277,SUP-101,2024-01-22,388,217.9
RC-024214,TEC-MA-1277,SUP-101,2024-04-15,400,217.9
RC-024215,TEC-MA-1277,SUP-101,2024-07-01,396,217.9
RC-024216,TEC-MA-1277,SUP-101,2024-09-23,387,217.9
RC-024217,TEC-MA-1277,SUP-101,2024-12-09,388,217.9
RC-024218,TEC-MA-1277,SUP-101,2025-03-03,379,217.9
RC-024219,TEC-MA-1277,SUP-101,2025-05-26,420,217.9
RC-024220,TEC-MA-1277,SUP-101,2025-08-18,389,217.9
RC-024221,TEC-MA-1277,SUP-101,2025-11-17,393,217.9
RC-024222,TEC-PH-1278,SUP-110,2023-02-06,266,460.37
RC-024223,TEC-PH-1278,SUP-110,2023-04-10,269,460.37
RC-024224,TEC-PH-1278,SUP-110,2023-06-12,289,460.37
RC-024225,TEC-PH-1278,SUP-110,2023-08-14,271,460.37
RC-024226,TEC-PH-1278,SUP-110,2023-10-16,281,460.37
RC-024227,TEC-PH-1278,SUP-110,2023-12-25,272,460.37
RC-024228,TEC-PH-1278,SUP-110,2024-02-26,268,460.37
RC-024229,TEC-PH-1278,SUP-110,2024-05-06,288,460.37
RC-024230,TEC-PH-1278,SUP-110,2024-07-15,279,460.37
RC-024231,TEC-PH-1278,SUP-110,2024-09-16,288,460.37
RC-024232,TEC-PH-1278,SUP-110,2024-11-18,268,460.37
RC-024233,TEC-PH-1278,SUP-110,2025-01-20,290,460.37
RC-024234,TEC-PH-1278,SUP-110,2025-03-24,280,460.37
RC-024235,TEC-PH-1278,SUP-110,2025-06-02,287,460.37
RC-024236,TEC-PH-1278,SUP-110,2025-08-04,280,460.37
RC-024237,TEC-PH-1278,SUP-110,2025-10-06,279,460.37
RC-024238,TEC-PH-1278,SUP-110,2025-12-15,289,460.37
RC-024239,TEC-CO-1279,SUP-103,2023-02-27,217,546.72
RC-024240,TEC-CO-1279,SUP-103,2023-05-22,212,546.72
RC-024241,TEC-CO-1279,SUP-103,2023-08-14,200,546.72
RC-024242,TEC-CO-1279,SUP-103,2023-10-23,205,546.72
RC-024243,TEC-CO-1279,SUP-103,2024-01-08,214,546.72
RC-024244,TEC-CO-1279,SUP-103,2024-03-25,202,546.72
RC-024245,TEC-CO-1279,SUP-103,2024-06-10,219,546.72
RC-024246,TEC-CO-1279,SUP-103,2024-09-02,217,546.72
RC-024247,TEC-CO-1279,SUP-103,2024-11-18,208,546.72
RC-024248,TEC-CO-1279,SUP-103,2025-02-03,212,546.72
RC-024249,TEC-CO-1279,SUP-103,2025-04-28,215,546.72
RC-024250,TEC-CO-1279,SUP-103,2025-07-14,219,546.72
RC-024251,TEC-CO-1279,SUP-103,2025-09-15,207,546.72
RC-024252,TEC-CO-1279,SUP-103,2025-12-08,223,546.72
RC-024253,OFF-AR-1280,SUP-102,2023-02-20,1102,17.92
RC-024254,OFF-AR-1280,SUP-102,2023-05-29,1066,17.92
RC-024255,OFF-AR-1280,SUP-102,2023-08-28,1054,17.92
RC-024256,OFF-AR-1280,SUP-102,2023-11-27,1035,17.92
RC-024257,OFF-AR-1280,SUP-102,2024-02-26,1089,17.92
RC-024258,OFF-AR-1280,SUP-102,2024-05-27,1082,17.92
RC-024259,OFF-AR-1280,SUP-102,2024-09-02,1088,17.92
RC-024260,OFF-AR-1280,SUP-102,2024-12-09,1069,17.92
RC-024261,OFF-AR-1280,SUP-102,2025-03-03,1024,17.92
RC-024262,OFF-AR-1280,SUP-102,2025-05-26,1040,17.92
RC-024263,OFF-AR-1280,SUP-102,2025-08-25,1026,17.92
RC-024264,OFF-AR-1280,SUP-102,2025-11-24,1058,17.92
RC-024265,OFF-PA-1282,SUP-101,2023-02-27,656,24.94
RC-024266,OFF-PA-1282,SUP-101,2023-04-10,665,24.94
RC-024267,OFF-PA-1282,SUP-101,2023-05-29,726,24.94
RC-024268,OFF-PA-1282,SUP-101,2023-07-10,672,24.94
RC-024269,OFF-PA-1282,SUP-101,2023-08-28,714,24.94
RC-024270,OFF-PA-1282,SUP-101,2023-10-09,646,24.94
RC-024271,OFF-PA-1282,SUP-101,2023-11-27,718,24.94
RC-024272,OFF-PA-1282,SUP-101,2024-01-08,632,24.94
RC-024273,OFF-PA-1282,SUP-101,2024-02-19,651,24.94
RC-024274,OFF-PA-1282,SUP-101,2024-04-08,714,24.94
RC-024275,OFF-PA-1282,SUP-101,2024-05-27,700,24.94
RC-024276,OFF-PA-1282,SUP-101,2024-07-08,638,24.94
RC-024277,OFF-PA-1282,SUP-101,2024-08-26,740,24.94
RC-024278,OFF-PA-1282,SUP-101,2024-10-07,647,24.94
RC-024279,OFF-PA-1282,SUP-101,2024-11-25,722,24.94
RC-024280,OFF-PA-1282,SUP-101,2025-01-13,733,24.94
RC-024281,OFF-PA-1282,SUP-101,2025-02-24,630,24.94
RC-024282,OFF-PA-1282,SUP-101,2025-04-07,691,24.94
RC-024283,OFF-PA-1282,SUP-101,2025-05-19,654,24.94
RC-024284,OFF-PA-1282,SUP-101,2025-07-07,700,24.94
RC-024285,OFF-PA-1282,SUP-101,2025-08-18,686,24.94
RC-024286,OFF-PA-1282,SUP-101,2025-09-29,643,24.94
RC-024287,OFF-PA-1282,SUP-101,2025-11-17,669,24.94
RC-024288,FUR-TA-1283,SUP-105,2023-02-27,191,318.24
RC-024289,FUR-TA-1283,SUP-105,2023-04-24,190,318.24
RC-024290,FUR-TA-1283,SUP-105,2023-06-26,210,318.24
RC-024291,FUR-TA-1283,SUP-105,2023-08-28,205,318.24
RC-024292,FUR-TA-1283,SUP-105,2023-10-23,207,318.24
RC-024293,FUR-TA-1283,SUP-105,2023-12-25,207,318.24
RC-024294,FUR-TA-1283,SUP-105,2024-02-26,208,318.24
RC-024295,FUR-TA-1283,SUP-105,2024-04-22,190,318.24
RC-024296,FUR-TA-1283,SUP-105,2024-06-24,195,318.24
RC-024297,FUR-TA-1283,SUP-105,2024-08-26,188,318.24
RC-024298,FUR-TA-1283,SUP-105,2024-10-21,188,318.24
RC-024299,FUR-TA-1283,SUP-105,2024-12-23,202,318.24
RC-024300,FUR-TA-1283,SUP-105,2025-02-17,192,318.24
RC-024301,FUR-TA-1283,SUP-105,2025-04-21,193,318.24
RC-024302,FUR-TA-1283,SUP-105,2025-06-23,193,318.24
RC-024303,FUR-TA-1283,SUP-105,2025-08-11,194,318.24
RC-024304,FUR-TA-1283,SUP-105,2025-10-13,205,318.24
RC-024305,FUR-TA-1283,SUP-105,2025-12-08,195,318.24
RC-024306,OFF-LA-1285,SUP-105,2023-02-27,758,26.25
RC-024307,OFF-LA-1285,SUP-105,2023-04-10,804,26.25
RC-024308,OFF-LA-1285,SUP-105,2023-05-22,781,26.25
RC-024309,OFF-LA-1285,SUP-105,2023-06-26,701,26.25
RC-024310,OFF-LA-1285,SUP-105,2023-08-07,759,26.25
RC-024311,OFF-LA-1285,SUP-105,2023-09-11,676,26.25
RC-024312,OFF-LA-1285,SUP-105,2023-10-23,771,26.25
RC-024313,OFF-LA-1285,SUP-105,2023-12-04,769,26.25
RC-024314,OFF-LA-1285,SUP-105,2024-01-08,693,26.25
RC-024315,OFF-LA-1285,SUP-105,2024-02-19,787,26.25
RC-024316,OFF-LA-1285,SUP-105,2024-04-01,757,26.25
RC-024317,OFF-LA-1285,SUP-105,2024-05-13,782,26.25
RC-024318,OFF-LA-1285,SUP-105,2024-06-17,690,26.25
RC-024319,OFF-LA-1285,SUP-105,2024-07-29,770,26.25
RC-024320,OFF-LA-1285,SUP-105,2024-09-02,674,26.25
RC-024321,OFF-LA-1285,SUP-105,2024-10-14,761,26.25
RC-024322,OFF-LA-1285,SUP-105,2024-11-25,790,26.25
RC-024323,OFF-LA-1285,SUP-105,2024-12-30,681,26.25
RC-024324,OFF-LA-1285,SUP-105,2025-02-10,755,26.25
RC-024325,OFF-LA-1285,SUP-105,2025-03-17,695,26.25
RC-024326,OFF-LA-1285,SUP-105,2025-04-28,771,26.25
RC-024327,OFF-LA-1285,SUP-105,2025-06-09,744,26.25
RC-024328,OFF-LA-1285,SUP-105,2025-07-21,768,26.25
RC-024329,OFF-LA-1285,SUP-105,2025-09-01,769,26.25
RC-024330,OFF-LA-1285,SUP-105,2025-10-13,755,26.25
RC-024331,OFF-LA-1285,SUP-105,2025-11-24,776,26.25
RC-024332,TEC-PH-1286,SUP-102,2023-03-06,173,174.7
RC-024333,TEC-PH-1286,SUP-102,2023-04-10,173,174.7
RC-024334,TEC-PH-1286,SUP-102,2023-05-15,163,174.7
RC-024335,TEC-PH-1286,SUP-102,2023-06-19,169,174.7
RC-024336,TEC-PH-1286,SUP-102,2023-07-24,158,174.7
RC-024337,TEC-PH-1286,SUP-102,2023-08-21,145,174.7
RC-024338,TEC-PH-1286,SUP-102,2023-09-25,159,174.7
RC-024339,TEC-PH-1286,SUP-102,2023-10-30,158,174.7
RC-024340,TEC-PH-1286,SUP-102,2023-12-04,169,174.7
RC-024341,TEC-PH-1286,SUP-102,2024-01-08,148,174.7
RC-024342,TEC-PH-1286,SUP-102,2024-02-05,148,174.7
RC-024343,TEC-PH-1286,SUP-102,2024-03-11,163,174.7
