Product ID,Product Name,Category,Sub-Category,Warehouse,Supplier ID,Unit Cost,Lead Time Days,Avg Daily Demand,Safety Stock,Reorder Point,Beginning Stock,Current Stock,Last Restock Date
OFF-AR-1119,Sharpie Markers,Office Supplies,Art,East DC,SUP-108,24.62,8,28.15,169,394,1807,845,2025-11-24
TEC-CO-1120,Canon Copier,Technology,Copiers,Central DC,SUP-103,559.14,5,8.8,44,88,656,391,2025-12-15
FUR-TA-1121,Chromcraft Round Table,Furniture,Tables,Central DC,SUP-104,349.81,4,3.74,45,60,177,216,2025-12-22
OFF-ST-1122,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-109,27.82,4,3.29,39,52,166,39,2025-11-03
FUR-CH-1123,Global Task Chair,Furniture,Chairs,East DC,SUP-107,324.61,14,2.89,20,60,213,238,2025-12-08
OFF-AR-1124,Newell Highlighters,Office Supplies,Art,South DC,SUP-100,21.14,17,17.78,124,426,983,225,2025-11-24
TEC-PH-1126,Apple iPhone,Technology,Phones,Central DC,SUP-111,302.44,10,4.95,50,100,371,246,2025-12-15
TEC-PH-1127,Samsung Galaxy,Technology,Phones,East DC,SUP-105,490.62,18,12.04,157,374,836,113,2025-11-24
OFF-PA-1128,HP Paper Ream,Office Supplies,Paper,West DC,SUP-114,11.97,16,5.58,50,139,345,132,2025-12-01
TEC-CO-1129,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-112,455.87,9,6.88,69,131,432,98,2025-11-10
TEC-MA-1130,Lexmark Printer,Technology,Machines,East DC,SUP-112,379.72,9,19.55,274,450,943,548,2025-12-01
OFF-PA-1131,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-114,11.3,13,25.86,181,517,1919,1507,2025-12-01
OFF-AR-1132,Sharpie Markers,Office Supplies,Art,South DC,SUP-104,9.81,2,10.37,73,94,721,418,2025-12-08
TEC-CO-1134,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-109,266.0,5,5.34,37,64,267,177,2025-12-08
FUR-CH-1136,Hbada Office Chair,Furniture,Chairs,Central DC,SUP-109,194.09,5,4.38,26,48,303,34,2025-11-03
OFF-AR-1138,Bic Pens,Office Supplies,Art,South DC,SUP-106,10.86,10,10.54,116,221,701,237,2025-10-20
TEC-AC-1139,Logitech Mouse,Technology,Accessories,Central DC,SUP-104,255.6,6,3.78,30,53,198,230,2025-12-15
TEC-CO-1140,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-101,389.22,3,11.57,81,116,734,308,2025-12-15
OFF-AR-1141,Bic Pens,Office Supplies,Art,Central DC,SUP-111,11.71,12,19.91,259,498,1140,316,2025-11-24
TEC-PH-1142,Cisco IP Phone,Technology,Phones,East DC,SUP-111,205.59,10,3.35,17,51,159,191,2025-11-10
OFF-BI-1143,GBC Binding System,Office Supplies,Binders,West DC,SUP-112,18.88,6,6.35,38,76,297,134,2025-11-10
FUR-TA-1144,Bush Somerset Table,Furniture,Tables,Central DC,SUP-102,132.44,15,1.1,8,24,60,29,2025-12-01
OFF-PA-1145,HP Paper Ream,Office Supplies,Paper,West DC,SUP-110,10.97,17,23.81,143,548,1362,1735,2025-12-22
OFF-AR-1146,Newell Highlighters,Office Supplies,Art,Central DC,SUP-110,10.74,18,14.31,200,458,692,179,2025-11-24
OFF-LA-1147,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-102,25.68,14,49.99,350,1050,3504,1446,2025-11-10
OFF-ST-1148,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-107,26.29,14,17.63,176,423,1292,1408,2025-12-22
OFF-BI-1149,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-101,20.74,5,1.26,15,21,97,57,2025-10-27
OFF-PA-1151,Boise Paper,Office Supplies,Paper,West DC,SUP-113,8.19,11,3.94,55,98,261,52,2025-11-24
OFF-PA-1152,HP Paper Ream,Office Supplies,Paper,East DC,SUP-107,13.15,18,14.47,174,434,729,249,2025-11-10
FUR-FU-1153,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-101,123.88,5,4.97,50,75,244,204,2025-10-27
OFF-AR-1154,Newell Highlighters,Office Supplies,Art,South DC,SUP-104,7.9,3,20.12,161,221,931,522,2025-12-15
OFF-PA-1155,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-109,20.11,2,17.47,210,245,913,703,2025-11-17
OFF-ST-1156,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-108,9.52,10,22.01,110,330,1260,1471,2025-12-01
TEC-CO-1157,Canon Copier,Technology,Copiers,West DC,SUP-104,360.38,5,3.86,42,61,248,281,2025-12-01
TEC-MA-1158,Cubify 3D Printer,Technology,Machines,South DC,SUP-109,260.31,3,9.73,68,97,637,389,2025-11-03
OFF-PA-1159,Boise Paper,Office Supplies,Paper,Central DC,SUP-112,16.0,8,10.96,132,220,608,740,2025-12-01
TEC-AC-1160,Logitech Mouse,Technology,Accessories,South DC,SUP-109,367.32,2,3.31,33,40,190,35,2025-10-20
FUR-FU-1161,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-105,121.95,20,5.03,40,141,257,310,2025-12-08
OFF-AR-1162,Newell Highlighters,Office Supplies,Art,Central DC,SUP-114,10.17,13,16.6,149,365,785,1130,2025-12-01
TEC-CO-1163,Canon Copier,Technology,Copiers,West DC,SUP-105,462.75,20,4.3,26,112,310,106,2025-12-01
OFF-PA-1165,Boise Paper,Office Supplies,Paper,Central DC,SUP-108,14.47,9,15.28,168,306,1059,692,2025-12-22
FUR-BO-1167,Sauder Bookcase,Furniture,Bookcases,East DC,SUP-106,199.44,8,0.9,7,14,48,67,2025-12-22
TEC-MA-1168,Cubify 3D Printer,Technology,Machines,Central DC,SUP-108,367.43,11,14.41,144,303,970,657,2025-12-08
FUR-CH-1170,Global Task Chair,Furniture,Chairs,South DC,SUP-101,242.73,4,2.57,18,28,146,25,2025-11-24
FUR-CH-1172,Hbada Office Chair,Furniture,Chairs,West DC,SUP-108,302.64,10,0.79,7,15,41,24,2025-11-17
OFF-PA-1173,HP Paper Ream,Office Supplies,Paper,East DC,SUP-100,30.62,16,20.89,292,626,1008,363,2025-10-13
OFF-PA-1178,HP Paper Ream,Office Supplies,Paper,South DC,SUP-107,23.94,14,22.8,114,433,1419,1090,2025-11-10
FUR-BO-1179,Bush Cubix Bookcase,Furniture,Bookcases,Central DC,SUP-104,332.36,6,0.78,5,10,58,6,2025-10-20
FUR-FU-1180,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-102,87.73,13,2.07,10,37,106,40,2025-11-24
TEC-CO-1182,Canon Copier,Technology,Copiers,West DC,SUP-104,494.02,3,6.47,71,90,303,138,2025-12-01
OFF-PA-1184,Boise Paper,Office Supplies,Paper,East DC,SUP-110,12.19,16,28.3,283,736,1816,2030,2025-11-24
OFF-AR-1186,Newell Highlighters,Office Supplies,Art,West DC,SUP-101,21.93,2,18.71,243,280,1165,327,2025-12-01
OFF-ST-1187,SimpleHouseware Bin,Office Supplies,Storage,South DC,SUP-110,20.23,17,21.33,149,512,1199,1123,2025-11-24
OFF-AR-1188,Sharpie Markers,Office Supplies,Art,East DC,SUP-106,25.14,9,21.47,301,494,1508,399,2025-11-10
OFF-BI-1189,GBC Binding System,Office Supplies,Binders,West DC,SUP-107,11.34,18,18.86,226,565,1042,378,2025-11-24
TEC-MA-1190,Cubify 3D Printer,Technology,Machines,East DC,SUP-109,188.42,3,5.03,70,85,317,87,2025-11-17
TEC-MA-1191,Zebra Label Printer,Technology,Machines,West DC,SUP-100,364.35,20,5.96,30,149,297,484,2025-12-22
OFF-PA-1192,Boise Paper,Office Supplies,Paper,East DC,SUP-114,30.08,13,26.18,157,497,1183,328,2025-11-17
TEC-MA-1193,Zebra Label Printer,Technology,Machines,Central DC,SUP-107,508.98,14,2.17,24,54,150,62,2025-11-24
OFF-PA-1196,HP Paper Ream,Office Supplies,Paper,South DC,SUP-112,20.8,7,3.53,49,74,217,101,2025-11-10
OFF-AR-1197,Newell Highlighters,Office Supplies,Art,South DC,SUP-102,18.86,13,27.15,217,570,1227,1037,2025-11-03
FUR-TA-1198,Bush Somerset Table,Furniture,Tables,West DC,SUP-112,180.67,6,0.69,7,11,53,35,2025-12-15
TEC-PH-1200,Samsung Galaxy,Technology,Phones,West DC,SUP-107,506.61,15,4.2,38,101,270,57,2025-11-03
FUR-TA-1201,Bush Somerset Table,Furniture,Tables,East DC,SUP-111,162.29,10,2.56,36,62,156,105,2025-12-08
TEC-MA-1202,Lexmark Printer,Technology,Machines,East DC,SUP-100,171.11,20,7.68,77,231,466,152,2025-10-06
OFF-PA-1203,Boise Paper,Office Supplies,Paper,West DC,SUP-113,21.19,12,41.7,542,1042,1923,2885,2025-12-15
OFF-LA-1205,Avery Labels,Office Supplies,Labels,West DC,SUP-111,7.29,11,7.94,95,182,529,323,2025-10-27
TEC-AC-1206,Logitech Mouse,Technology,Accessories,South DC,SUP-107,318.73,17,2.39,26,67,136,58,2025-11-17
OFF-BI-1208,GBC Binding System,Office Supplies,Binders,Central DC,SUP-110,14.34,14,10.32,124,268,511,384,2025-12-08
OFF-PA-1212,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-103,24.0,5,19.2,115,211,1080,1225,2025-12-01
TEC-PH-1213,Apple iPhone,Technology,Phones,East DC,SUP-106,333.86,10,4.1,29,70,251,96,2025-11-17
FUR-FU-1214,Tenex Chairmat,Furniture,Furnishings,South DC,SUP-104,180.98,5,5.53,39,67,326,139,2025-12-08
TEC-AC-1216,Logitech Mouse,Technology,Accessories,Central DC,SUP-103,424.6,4,6.19,74,99,395,469,2025-12-15
OFF-PA-1217,Boise Paper,Office Supplies,Paper,East DC,SUP-101,8.78,3,9.79,69,98,641,38,2025-11-17
FUR-TA-1218,Bretford Conference Table,Furniture,Tables,Central DC,SUP-102,92.12,15,4.13,50,112,298,257,2025-12-15
OFF-AR-1220,Bic Pens,Office Supplies,Art,West DC,SUP-111,13.93,10,9.54,86,181,682,661,2025-12-22
FUR-BO-1221,Bush Cubix Bookcase,Furniture,Bookcases,East DC,SUP-108,295.52,8,7.55,53,113,428,71,2025-10-06
OFF-ST-1222,Fellowes Storage Box,Office Supplies,Storage,West DC,SUP-110,29.4,16,16.79,185,454,1096,736,2025-11-10
OFF-LA-1223,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-101,16.05,5,59.05,709,1004,4198,4188,2025-12-22
OFF-AR-1224,Newell Highlighters,Office Supplies,Art,Central DC,SUP-103,7.55,5,24.64,320,443,1508,1398,2025-11-17
OFF-LA-1226,Avery Labels,Office Supplies,Labels,West DC,SUP-100,22.32,17,9.54,105,267,530,493,2025-12-08
TEC-CO-1227,Canon Copier,Technology,Copiers,West DC,SUP-112,327.36,6,5.53,39,72,342,202,2025-12-01
OFF-LA-1228,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-109,11.62,3,9.75,98,127,453,276,2025-12-08
OFF-AR-1231,Newell Highlighters,Office Supplies,Art,West DC,SUP-100,12.34,17,12.41,161,372,663,1240,2025-12-22
OFF-BI-1232,Avery Binder,Office Supplies,Binders,East DC,SUP-104,22.73,3,14.07,70,112,1046,198,2025-11-24
TEC-CO-1233,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-109,276.13,3,1.22,16,20,87,61,2025-11-17
OFF-AR-1234,Bic Pens,Office Supplies,Art,South DC,SUP-111,29.87,10,16.85,168,336,1218,1501,2025-12-15
OFF-ST-1235,Iris File Box,Office Supplies,Storage,East DC,SUP-101,8.36,3,25.49,280,356,1764,1038,2025-12-15
OFF-LA-1237,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-108,19.03,9,8.64,112,190,402,237,2025-10-20
OFF-ST-1239,Iris File Box,Office Supplies,Storage,Central DC,SUP-109,28.52,2,26.1,261,313,1493,578,2025-11-03
TEC-PH-1240,Cisco IP Phone,Technology,Phones,South DC,SUP-114,183.55,13,1.13,9,24,60,88,2025-12-01
TEC-CO-1241,Canon Copier,Technology,Copiers,Central DC,SUP-108,352.34,11,15.19,76,243,840,524,2025-11-17
TEC-MA-1242,Lexmark Printer,Technology,Machines,West DC,SUP-113,299.22,11,10.46,84,199,549,574,2025-12-15
FUR-BO-1245,Bush Cubix Bookcase,Furniture,Bookcases,West DC,SUP-112,267.42,9,1.29,10,22,75,17,2025-11-03
TEC-PH-1246,Samsung Galaxy,Technology,Phones,Central DC,SUP-107,171.99,14,2.04,12,41,156,98,2025-10-27
FUR-TA-1248,Bush Somerset Table,Furniture,Tables,South DC,SUP-110,303.78,15,1.88,9,37,114,102,2025-12-01
OFF-PA-1249,Boise Paper,Office Supplies,Paper,West DC,SUP-108,13.44,11,29.06,407,727,1749,923,2025-10-20
FUR-CH-1250,HON Executive Chair,Furniture,Chairs,East DC,SUP-105,230.16,20,1.52,12,42,75,107,2025-11-24
OFF-BI-1251,GBC Binding System,Office Supplies,Binders,Central DC,SUP-108,18.88,8,3.37,20,47,204,80,2025-12-01
FUR-BO-1254,O'Sullivan Bookcase,Furniture,Bookcases,Central DC,SUP-104,138.09,6,4.48,27,54,337,286,2025-12-15
TEC-AC-1255,Kensington Keyboard,Technology,Accessories,South DC,SUP-112,396.34,9,3.71,33,66,216,237,2025-12-08
OFF-LA-1256,Avery Labels,Office Supplies,Labels,East DC,SUP-111,8.82,13,4.64,37,97,283,35,2025-10-27
FUR-BO-1257,O'Sullivan Bookcase,Furniture,Bookcases,Central DC,SUP-107,137.91,17,1.11,10,29,73,65,2025-12-15
TEC-AC-1258,Kensington Keyboard,Technology,Accessories,East DC,SUP-109,143.85,3,5.86,64,82,368,61,2025-11-17
TEC-PH-1259,Samsung Galaxy,Technology,Phones,East DC,SUP-109,336.09,3,10.54,95,127,658,113,2025-10-13
OFF-PA-1261,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-114,25.84,13,10.03,70,200,456,204,2025-10-27
FUR-TA-1262,Bretford Conference Table,Furniture,Tables,Central DC,SUP-105,226.73,21,1.36,7,36,69,46,2025-12-15
FUR-CH-1263,Hbada Office Chair,Furniture,Chairs,West DC,SUP-101,245.44,3,1.85,15,21,110,35,2025-10-27
OFF-AR-1264,Newell Highlighters,Office Supplies,Art,West DC,SUP-100,9.09,16,7.82,94,219,443,353,2025-12-22
FUR-FU-1266,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-114,205.99,16,1.18,8,27,91,18,2025-10-20
FUR-FU-1267,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-108,281.6,11,0.28,2,5,23,14,2025-12-01
FUR-CH-1268,HON Executive Chair,Furniture,Chairs,West DC,SUP-105,109.76,21,2.41,24,75,113,74,2025-11-03
TEC-AC-1269,Kensington Keyboard,Technology,Accessories,West DC,SUP-108,396.63,10,6.13,61,122,311,325,2025-11-03
OFF-BI-1270,GBC Binding System,Office Supplies,Binders,Central DC,SUP-103,30.31,7,22.65,159,318,1591,1024,2025-12-01
OFF-ST-1274,Iris File Box,Office Supplies,Storage,Central DC,SUP-101,18.59,2,11.97,72,96,855,123,2025-10-06
TEC-PH-1275,Samsung Galaxy,Technology,Phones,South DC,SUP-113,467.54,11,2.79,33,64,131,120,2025-11-24
OFF-PA-1276,HP Paper Ream,Office Supplies,Paper,West DC,SUP-108,21.48,8,25.36,178,381,1552,755,2025-11-24
OFF-LA-1277,Avery Labels,Office Supplies,Labels,Central DC,SUP-111,14.03,10,15.87,175,334,973,745,2025-11-24
TEC-AC-1278,Logitech Mouse,Technology,Accessories,Central DC,SUP-105,165.24,21,10.83,76,303,579,668,2025-12-22
TEC-MA-1279,Zebra Label Printer,Technology,Machines,East DC,SUP-112,219.54,8,9.15,64,137,682,96,2025-09-29
FUR-CH-1280,Hbada Office Chair,Furniture,Chairs,Central DC,SUP-100,297.58,18,1.53,17,45,112,81,2025-12-01
OFF-AR-1281,Newell Highlighters,Office Supplies,Art,Central DC,SUP-100,26.34,19,6.56,46,171,399,61,2025-10-06
OFF-AR-1282,Newell Highlighters,Office Supplies,Art,West DC,SUP-106,27.23,8,13.33,160,267,885,1188,2025-12-15
OFF-BI-1283,Avery Binder,Office Supplies,Binders,Central DC,SUP-103,28.17,6,22.49,112,247,1534,678,2025-10-27
TEC-MA-1284,Zebra Label Printer,Technology,Machines,South DC,SUP-112,492.66,5,6.75,61,95,471,121,2025-10-20
TEC-PH-1285,Cisco IP Phone,Technology,Phones,West DC,SUP-101,157.36,5,12.47,175,237,753,266,2025-12-01
TEC-MA-1286,Lexmark Printer,Technology,Machines,Central DC,SUP-104,417.34,3,6.29,88,107,439,370,2025-12-15
OFF-PA-1287,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-101,21.91,3,17.75,124,177,804,364,2025-11-10
FUR-TA-1288,Bush Somerset Table,Furniture,Tables,East DC,SUP-101,140.99,2,4.72,61,70,274,229,2025-11-17
TEC-AC-1289,SanDisk Flash Drive,Technology,Accessories,Central DC,SUP-110,550.85,14,13.01,143,325,629,288,2025-11-17
FUR-FU-1290,Eldon Desk Lamp,Furniture,Furnishings,Central DC,SUP-110,152.97,15,0.76,10,21,39,54,2025-12-01
FUR-CH-1291,Global Task Chair,Furniture,Chairs,East DC,SUP-110,220.41,18,0.47,2,10,26,2,2025-10-27
OFF-BI-1292,GBC Binding System,Office Supplies,Binders,West DC,SUP-105,13.09,19,8.84,97,265,429,424,2025-11-17
TEC-CO-1297,Canon Copier,Technology,Copiers,West DC,SUP-103,485.72,4,11.34,136,181,742,836,2025-12-01
OFF-PA-1298,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-112,20.98,9,13.41,188,309,944,699,2025-11-17
FUR-FU-1299,Eldon Desk Lamp,Furniture,Furnishings,Central DC,SUP-105,140.43,19,2.98,30,87,154,206,2025-11-24
OFF-PA-1300,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-112,16.74,9,56.94,626,1138,3877,2550,2025-11-24
OFF-ST-1301,Fellowes Storage Box,Office Supplies,Storage,West DC,SUP-109,11.47,2,12.29,86,111,878,251,2025-11-17
FUR-FU-1302,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-103,145.32,5,2.67,19,32,136,102,2025-10-27
OFF-PA-1303,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-106,23.49,11,21.75,239,478,1049,761,2025-11-24
OFF-AR-1304,Sharpie Markers,Office Supplies,Art,Central DC,SUP-102,27.63,13,1.77,23,46,127,83,2025-12-15
OFF-AR-1305,Sharpie Markers,Office Supplies,Art,Central DC,SUP-107,23.2,18,23.62,331,756,1092,834,2025-12-15
TEC-PH-1306,Cisco IP Phone,Technology,Phones,Central DC,SUP-114,213.78,13,4.58,60,120,335,147,2025-11-24
TEC-PH-1309,Apple iPhone,Technology,Phones,West DC,SUP-101,339.89,3,7.3,51,73,487,332,2025-12-22
OFF-BI-1310,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-105,14.83,21,9.69,48,251,489,303,2025-12-15
OFF-PA-1311,Boise Paper,Office Supplies,Paper,West DC,SUP-110,21.11,17,16.43,82,361,1073,251,2025-11-24
FUR-CH-1312,Hbada Office Chair,Furniture,Chairs,South DC,SUP-103,316.27,5,0.65,6,9,35,27,2025-12-22
TEC-PH-1313,Samsung Galaxy,Technology,Phones,East DC,SUP-101,424.82,2,9.35,94,113,659,207,2025-12-01
FUR-FU-1314,Advantus Task Lamp,Furniture,Furnishings,East DC,SUP-103,143.14,4,1.77,18,25,132,110,2025-11-24
OFF-ST-1316,Iris File Box,Office Supplies,Storage,West DC,SUP-106,29.34,9,9.54,95,181,596,426,2025-11-03
TEC-MA-1317,Zebra Label Printer,Technology,Machines,West DC,SUP-108,292.08,8,5.18,62,103,337,450,2025-12-15
OFF-PA-1318,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-105,15.62,21,42.83,300,1199,3089,1927,2025-12-08
OFF-PA-1319,Boise Paper,Office Supplies,Paper,East DC,SUP-105,28.53,18,2.72,33,82,165,256,2025-12-15
OFF-AR-1320,Sharpie Markers,Office Supplies,Art,East DC,SUP-106,18.08,12,36.55,366,805,2417,939,2025-11-03
FUR-FU-1322,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-111,92.41,13,1.54,18,38,105,51,2025-11-10
OFF-BI-1323,GBC Binding System,Office Supplies,Binders,South DC,SUP-113,13.03,12,16.82,202,404,762,590,2025-12-15
OFF-BI-1324,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-110,28.23,14,6.96,84,181,437,327,2025-12-22
FUR-CH-1325,Hbada Office Chair,Furniture,Chairs,West DC,SUP-101,133.16,2,6.87,62,76,383,292,2025-12-22
FUR-FU-1326,Tenex Chairmat,Furniture,Furnishings,South DC,SUP-104,157.82,5,2.34,19,31,155,73,2025-12-15
TEC-CO-1327,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-100,490.66,18,1.91,19,53,102,41,2025-10-06
OFF-LA-1328,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-113,29.79,10,53.02,742,1272,3133,2079,2025-12-01
OFF-PA-1330,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-111,21.72,12,8.55,77,180,518,450,2025-12-15
TEC-PH-1331,Samsung Galaxy,Technology,Phones,South DC,SUP-111,131.01,11,1.78,16,36,112,16,2025-11-03
TEC-AC-1332,Kensington Keyboard,Technology,Accessories,Central DC,SUP-102,487.93,13,1.56,8,28,100,47,2025-10-27
TEC-CO-1333,Canon Copier,Technology,Copiers,Central DC,SUP-101,166.36,5,7.59,46,84,377,97,2025-11-17
TEC-MA-1334,Zebra Label Printer,Technology,Machines,South DC,SUP-109,302.79,5,10.06,70,120,649,286,2025-10-20
OFF-PA-1336,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-104,9.27,2,14.02,182,210,916,624,2025-11-17
TEC-MA-1337,Zebra Label Printer,Technology,Machines,Central DC,SUP-104,252.61,5,9.69,126,174,577,304,2025-12-01
FUR-BO-1340,Sauder Bookcase,Furniture,Bookcases,Central DC,SUP-113,123.9,8,5.35,75,118,256,253,2025-11-03
TEC-MA-1341,Lexmark Printer,Technology,Machines,Central DC,SUP-108,494.14,9,5.45,33,82,381,475,2025-12-22
FUR-TA-1342,Bush Somerset Table,Furniture,Tables,Central DC,SUP-111,314.25,11,3.52,49,88,199,100,2025-12-08
OFF-ST-1344,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-105,22.57,20,5.38,43,151,312,187,2025-12-01
TEC-MA-1346,Lexmark Printer,Technology,Machines,South DC,SUP-111,206.69,10,7.61,99,175,545,417,2025-11-24
OFF-LA-1349,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-100,24.99,19,22.99,276,713,1223,692,2025-12-01
FUR-CH-1350,Hbada Office Chair,Furniture,Chairs,South DC,SUP-105,278.52,18,4.01,36,108,214,96,2025-11-10
TEC-CO-1352,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-108,465.52,7,4.97,40,75,258,294,2025-12-01
OFF-PA-1353,Boise Paper,Office Supplies,Paper,West DC,SUP-108,23.25,10,18.41,203,387,944,471,2025-10-27
OFF-ST-1354,SimpleHouseware Bin,Office Supplies,Storage,South DC,SUP-112,25.0,8,4.3,26,60,323,158,2025-11-24
FUR-FU-1356,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-110,220.5,18,1.5,14,41,75,22,2025-10-27
OFF-LA-1358,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-114,12.91,17,20.76,104,457,1230,911,2025-12-22
FUR-TA-1359,Chromcraft Round Table,Furniture,Tables,South DC,SUP-101,198.07,3,3.33,43,53,211,66,2025-11-03
FUR-TA-1360,Bush Somerset Table,Furniture,Tables,West DC,SUP-104,146.59,5,1.21,12,18,75,75,2025-12-01
TEC-MA-1361,Zebra Label Printer,Technology,Machines,East DC,SUP-106,496.35,12,18.9,94,321,1309,1173,2025-12-08
TEC-CO-1363,Canon Copier,Technology,Copiers,West DC,SUP-105,532.34,18,4.26,34,111,269,42,2025-12-01
OFF-ST-1364,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-113,9.82,8,5.95,30,78,386,471,2025-12-15
OFF-LA-1365,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-101,7.85,2,5.67,74,85,323,122,2025-11-24
OFF-LA-1367,Avery Labels,Office Supplies,Labels,West DC,SUP-103,20.9,5,5.14,72,98,370,184,2025-12-08
OFF-LA-1368,Avery Labels,Office Supplies,Labels,South DC,SUP-103,24.68,4,10.35,72,113,667,282,2025-12-15
TEC-MA-1370,Lexmark Printer,Technology,Machines,East DC,SUP-103,322.43,5,4.57,50,73,243,374,2025-12-08
TEC-AC-1371,Kensington Keyboard,Technology,Accessories,East DC,SUP-107,534.31,14,1.87,26,52,110,24,2025-11-17
FUR-BO-1372,Bush Cubix Bookcase,Furniture,Bookcases,South DC,SUP-106,278.82,8,2.41,24,43,135,41,2025-11-17
FUR-CH-1373,HON Executive Chair,Furniture,Chairs,Central DC,SUP-107,324.8,15,0.68,6,16,45,38,2025-12-22
FUR-BO-1374,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-114,89.56,13,1.73,24,46,123,69,2025-11-24
OFF-PA-1375,Boise Paper,Office Supplies,Paper,South DC,SUP-104,26.69,6,19.68,236,354,1146,553,2025-11-17
FUR-TA-1376,Bush Somerset Table,Furniture,Tables,Central DC,SUP-100,332.28,18,5.27,42,137,395,99,2025-11-17
FUR-FU-1378,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-106,131.01,9,1.54,18,32,97,87,2025-11-24
FUR-BO-1379,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-113,280.78,12,3.44,48,89,177,65,2025-11-17
OFF-LA-1381,Avery Labels,Office Supplies,Labels,Central DC,SUP-104,28.96,6,14.72,88,176,756,816,2025-12-22
OFF-LA-1382,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-106,7.71,8,22.32,201,380,1411,1250,2025-11-10
TEC-MA-1383,Zebra Label Printer,Technology,Machines,West DC,SUP-105,398.42,21,2.48,15,67,131,120,2025-11-17
OFF-AR-1384,Newell Highlighters,Office Supplies,Art,West DC,SUP-101,22.34,5,15.44,170,247,808,788,2025-11-10
OFF-ST-1385,SimpleHouseware Bin,Office Supplies,Storage,East DC,SUP-113,10.63,8,11.58,58,151,792,815,2025-12-08
FUR-CH-1386,Global Task Chair,Furniture,Chairs,Central DC,SUP-103,201.74,7,1.64,8,19,100,35,2025-10-13
OFF-ST-1387,Fellowes Storage Box,Office Supplies,Storage,West DC,SUP-102,18.54,15,7.5,38,150,365,375,2025-11-24
FUR-FU-1388,Tenex Chairmat,Furniture,Furnishings,South DC,SUP-109,228.35,2,3.92,55,63,185,236,2025-12-22
TEC-PH-1389,Apple iPhone,Technology,Phones,West DC,SUP-100,302.21,20,14.39,72,360,1027,913,2025-11-24
OFF-BI-1390,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-113,13.51,12,12.65,76,228,865,613,2025-12-08
