customer_id,tenure_months,avg_order_value,orders_last_90d,days_since_last_order,support_tickets,plan_type,region,churned_next_30d,cancellation_reason,refund_after_churn
CUST-104858,28,1523.28,0,131,0,standard,NCR,0,,0
CUST-104859,23,1849.96,2,135,2,basic,Region XI,0,,0
CUST-104860,31,1567.03,2,198,4,basic,Region III,1,no_longer_needed,0
CUST-104861,42,1880.13,5,96,0,premium,Region IV-A,0,,0
CUST-104862,15,554.94,1,108,2,basic,Region VII,0,,0
CUST-104863,1,939.3,0,100,0,basic,Region VII,0,,0
CUST-104864,36,1683.84,3,157,2,basic,Region IV-A,0,,0
CUST-104865,59,1715.39,2,110,0,premium,Region XI,0,,0
CUST-104866,51,910.83,5,37,2,basic,Region XI,0,,0
CUST-104867,1,1110.09,0,79,0,basic,Region VII,1,poor_support,0
CUST-104868,36,2401.92,2,6,2,standard,NCR,0,,0
CUST-104869,32,1537.02,3,163,1,basic,Region VII,0,,0
CUST-104870,26,1952.62,4,110,1,basic,Region IV-A,0,,0
CUST-104871,40,1742.53,4,181,0,standard,Region IV-A,0,,0
CUST-104872,26,1295.99,0,110,0,premium,Region XI,0,,0
CUST-104873,54,661.82,7,172,0,standard,Region IV-A,0,,0
CUST-104874,54,684.39,4,170,0,basic,Region XI,0,,0
CUST-104875,39,886.12,5,56,1,basic,Region VII,0,,0
CUST-104876,28,1690.68,1,119,3,standard,NCR,0,,0
CUST-104877,36,1301.09,4,40,2,basic,Region VII,0,,0
CUST-104878,54,731.08,4,67,0,standard,Region IV-A,0,,0
CUST-104879,18,925.0,1,195,2,basic,Region IV-A,1,unknown,1
CUST-104880,52,2271.82,6,97,0,premium,Region III,0,,0
CUST-104881,35,492.69,4,31,3,basic,NCR,0,,0
CUST-104882,4,1359.16,1,193,0,premium,Region VII,1,no_longer_needed,0
CUST-104883,45,668.53,6,74,1,basic,Region III,0,,0
CUST-104884,12,1611.41,0,144,0,standard,NCR,0,,0
CUST-104885,31,1997.26,5,10,0,basic,Region IV-A,0,,0
CUST-104886,57,890.87,5,24,3,standard,Region VII,0,,0
CUST-104887,46,553.05,5,41,3,basic,Region III,0,,0
CUST-104888,42,346.05,1,188,0,basic,Region III,0,,0
CUST-104889,5,857.8,1,85,1,basic,Region IV-A,1,too_expensive,0
CUST-104890,51,1408.16,5,176,0,basic,Region XI,0,,0
CUST-104891,20,853.28,3,12,1,premium,NCR,1,poor_support,0
CUST-104892,3,1038.7,0,136,1,standard,Region XI,0,,0
CUST-104893,57,1269.7,8,114,1,standard,NCR,0,,0
CUST-104894,12,1299.97,1,61,1,basic,Region IV-A,0,,0
CUST-104895,20,987.84,1,86,0,basic,Region XI,0,,0
CUST-104896,9,394.54,0,65,1,basic,Region XI,0,,0
CUST-104897,37,569.4,2,86,0,basic,Region IV-A,0,,0
CUST-104898,52,2021.01,6,103,3,standard,Region IV-A,0,,0
CUST-104899,31,1444.31,1,152,0,standard,Region VII,0,,0
CUST-104900,52,634.33,5,171,1,basic,Region XI,0,,0
CUST-104901,56,780.85,4,79,2,basic,NCR,0,,0
CUST-104902,52,444.73,2,169,2,basic,Region III,0,,0
CUST-104903,10,229.04,1,13,0,basic,Region III,0,,0
CUST-104904,13,818.67,0,82,4,basic,Region XI,0,,0
CUST-104905,18,539.79,1,136,2,basic,NCR,0,,0
CUST-104906,38,1040.65,1,173,1,basic,NCR,0,,0
CUST-104907,51,2254.9,5,139,2,basic,NCR,0,,0
CUST-104908,19,1252.67,2,87,1,standard,Region XI,0,,0
CUST-104909,40,1602.45,2,102,2,premium,NCR,0,,0
CUST-104910,12,1396.33,0,80,0,basic,Region III,0,,0
CUST-104911,33,342.41,2,1,2,basic,Region IV-A,0,,0
CUST-104912,47,1115.1,1,153,1,basic,Region III,0,,0
CUST-104913,24,687.25,2,189,1,standard,NCR,0,,0
CUST-104914,10,1629.17,1,89,1,standard,Region IV-A,0,,0
CUST-104915,25,1250.25,3,60,1,standard,Region VII,0,,0
CUST-104916,45,618.14,2,164,2,standard,Region III,0,,0
CUST-104917,56,1610.59,4,61,0,premium,Region IV-A,0,,0
CUST-104918,37,81.99,2,156,0,basic,Region IV-A,0,,0
CUST-104919,40,307.76,2,36,1,basic,Region III,0,,0
CUST-104920,25,359.58,1,3,1,basic,NCR,0,,0
CUST-104921,55,287.27,5,127,1,basic,Region XI,0,,0
CUST-104922,52,1431.79,4,167,1,basic,Region XI,0,,0
CUST-104923,58,1662.7,3,119,2,premium,Region IV-A,0,,0
CUST-104924,51,1139.95,2,98,0,standard,Region XI,0,,0
CUST-104925,33,1073.07,1,177,3,premium,Region III,1,too_expensive,0
CUST-104926,57,1723.62,6,131,1,premium,Region XI,0,,0
CUST-104927,36,1154.75,3,125,3,standard,Region IV-A,0,,0
CUST-104928,36,1193.67,1,1,0,premium,Region XI,0,,0
CUST-104929,39,1204.89,3,54,1,standard,Region VII,0,,0
CUST-104930,11,1067.96,1,21,1,basic,Region XI,0,,0
CUST-104931,50,637.65,6,156,0,standard,Region IV-A,0,,0
CUST-104932,22,2248.01,1,27,1,premium,Region XI,0,,0
CUST-104933,39,1001.89,3,57,1,standard,Region XI,0,,0
CUST-104934,50,1346.49,6,70,2,standard,Region VII,0,,0
CUST-104935,7,715.75,0,179,2,basic,Region III,0,,0
CUST-104936,18,1258.64,2,103,1,standard,NCR,0,,0
CUST-104937,56,649.64,6,21,1,basic,Region IV-A,0,,0
CUST-104938,22,934.36,1,45,1,standard,Region VII,0,,0
CUST-104939,39,891.6,3,84,2,standard,Region XI,0,,0
CUST-104940,34,1133.34,2,88,1,standard,Region VII,0,,0
CUST-104941,52,1223.04,4,195,0,basic,Region VII,0,,0
CUST-104942,31,1487.91,4,161,2,standard,Region IV-A,0,,0
CUST-104943,26,1197.91,5,151,3,basic,Region XI,0,,0
CUST-104944,1,936.84,1,198,1,basic,Region III,0,,0
CUST-104945,29,599.73,3,68,3,basic,Region VII,0,,0
CUST-104946,35,386.73,8,106,1,standard,Region IV-A,0,,0
CUST-104947,41,1209.29,5,149,0,basic,Region IV-A,0,,0
CUST-104948,47,877.84,10,168,0,basic,Region III,0,,0
CUST-104949,46,1149.96,3,3,2,premium,Region VII,0,,0
CUST-104950,28,147.02,3,67,1,basic,Region XI,0,,0
CUST-104951,5,1345.42,0,3,1,premium,Region IV-A,0,,0
CUST-104952,16,1290.4,2,24,1,basic,NCR,0,,0
CUST-104953,25,404.19,1,80,1,basic,NCR,0,,0
CUST-104954,58,1949.49,9,94,0,standard,NCR,0,,0
CUST-104955,46,2395.05,3,191,0,basic,Region IV-A,0,,0
CUST-104956,53,1201.71,7,70,1,premium,NCR,0,,0
CUST-104957,59,651.54,10,113,3,basic,Region III,0,,0
CUST-104958,8,970.14,2,152,2,standard,Region VII,0,,0
CUST-104959,1,586.24,2,20,1,basic,Region VII,0,,0
CUST-104960,34,2269.5,2,137,1,standard,Region VII,0,,0
CUST-104961,16,719.63,0,115,3,basic,Region VII,0,,0
CUST-104962,52,2362.78,3,157,2,standard,NCR,0,,0
CUST-104963,28,376.76,1,180,0,basic,Region XI,0,,0
CUST-104964,1,1161.19,0,90,1,standard,Region III,0,,0
CUST-104965,14,480.75,3,114,3,basic,NCR,0,,0
CUST-104966,21,314.11,1,32,3,basic,Region XI,0,,0
CUST-104967,2,769.83,0,56,0,standard,Region IV-A,0,,0
CUST-104968,19,555.31,2,76,0,basic,Region III,0,,0
CUST-104969,32,972.36,1,194,0,standard,Region III,0,,0
CUST-104970,53,495.75,10,110,0,standard,Region IV-A,0,,0
CUST-104971,39,1926.68,4,188,0,basic,Region IV-A,0,,0
CUST-104972,6,1229.74,1,55,1,standard,NCR,0,,0
CUST-104973,25,1151.84,1,94,1,basic,NCR,0,,0
CUST-104974,46,1109.56,6,61,2,standard,Region XI,0,,0
CUST-104975,22,1516.28,1,167,0,basic,Region IV-A,0,,0
CUST-104976,34,644.55,2,125,2,basic,Region XI,0,,0
CUST-104977,59,1106.13,6,61,2,standard,Region VII,0,,0
CUST-104978,9,1052.24,0,30,2,premium,Region VII,0,,0
CUST-104979,29,1354.88,5,44,1,premium,Region III,0,,0
CUST-104980,36,1063.06,3,183,0,standard,Region XI,0,,0
CUST-104981,48,480.45,1,90,1,basic,Region VII,0,,0
CUST-104982,50,971.97,2,150,0,basic,Region VII,0,,0
CUST-104983,17,1020.86,1,177,0,basic,Region III,0,,0
CUST-104984,28,1414.49,2,121,2,standard,Region IV-A,0,,0
CUST-104985,49,1009.07,4,153,0,basic,Region III,0,,0
CUST-104986,50,1372.72,10,61,3,premium,Region XI,0,,0
CUST-104987,49,1287.53,2,199,1,basic,Region XI,1,unknown,0
CUST-104988,40,852.17,3,106,0,basic,Region III,0,,0
CUST-104989,16,448.86,2,157,2,standard,NCR,0,,0
CUST-104990,22,326.17,1,108,4,basic,Region III,1,found_alternative,0
CUST-104991,39,446.32,1,157,3,basic,Region III,0,,0
CUST-104992,16,770.04,1,197,1,standard,NCR,1,unknown,1
CUST-104993,41,1574.33,1,169,1,premium,Region XI,0,,0
CUST-104994,31,1550.82,3,63,0,basic,Region IV-A,0,,0
CUST-104995,27,1075.24,3,8,1,basic,NCR,0,,0
CUST-104996,21,945.34,1,90,1,basic,Region VII,0,,0
CUST-104997,46,488.92,1,142,2,standard,Region III,0,,0
CUST-104998,28,146.97,4,169,0,basic,NCR,0,,0
CUST-104999,19,1923.83,0,15,1,standard,Region IV-A,0,,0
CUST-105000,23,623.47,1,108,1,basic,Region IV-A,0,,0
CUST-105001,29,1585.76,1,99,1,premium,Region VII,0,,0
CUST-105002,37,1302.4,6,117,1,standard,Region III,0,,0
CUST-105003,59,2583.61,9,95,1,standard,Region VII,0,,0
CUST-105004,21,1949.72,1,170,2,basic,Region VII,0,,0
CUST-105005,11,2566.65,1,150,1,basic,Region VII,0,,0
CUST-105006,58,1157.94,1,36,0,basic,Region XI,0,,0
CUST-105007,9,2024.28,0,188,1,standard,Region XI,0,,0
CUST-105008,54,390.27,4,133,1,basic,Region IV-A,0,,0
CUST-105009,9,2359.23,1,34,0,basic,Region III,0,,0
CUST-105010,22,1268.66,2,108,2,basic,Region IV-A,1,found_alternative,0
CUST-105011,59,685.48,7,186,1,basic,Region IV-A,0,,0
CUST-105012,10,1344.79,0,42,2,basic,NCR,0,,0
CUST-105013,10,1811.63,0,141,0,standard,Region XI,0,,0
CUST-105014,36,1350.02,2,155,1,standard,Region IV-A,0,,0
CUST-105015,12,100.59,1,122,3,basic,NCR,0,,0
CUST-105016,2,1864.56,0,104,1,standard,Region XI,0,,0
CUST-105017,41,782.81,2,147,1,basic,Region XI,0,,0
CUST-105018,57,1698.02,3,92,0,premium,Region IV-A,0,,0
CUST-105019,45,686.22,3,43,2,standard,Region XI,0,,0
CUST-105020,57,689.97,4,11,1,basic,Region XI,0,,0
CUST-105021,32,862.31,2,12,1,standard,Region XI,0,,0
CUST-105022,37,383.04,2,126,1,basic,Region XI,0,,0
CUST-105023,58,198.62,8,42,1,basic,NCR,0,,0
CUST-105024,30,704.35,3,52,2,basic,NCR,0,,0
CUST-105025,3,1053.68,0,70,1,premium,Region IV-A,0,,0
CUST-105026,15,1523.62,0,124,0,premium,Region VII,0,,0
CUST-105027,37,1253.53,4,85,2,standard,Region XI,0,,0
CUST-105028,51,2220.03,5,164,2,standard,Region VII,0,,0
CUST-105029,36,43.59,4,24,0,basic,Region III,0,,0
CUST-105030,24,840.36,3,24,0,standard,Region XI,0,,0
CUST-105031,19,1568.08,1,151,0,basic,Region IV-A,0,,0
CUST-105032,41,979.38,3,71,3,basic,Region VII,0,,0
CUST-105033,54,1673.69,1,110,0,premium,Region III,0,,0
CUST-105034,17,1147.63,2,123,2,standard,Region VII,0,,0
CUST-105035,33,2025.35,0,132,0,premium,NCR,1,found_alternative,0
CUST-105036,26,1144.39,3,147,1,standard,Region XI,0,,0
CUST-105037,15,879.43,2,17,0,basic,Region XI,0,,0
CUST-105038,24,695.0,2,51,1,standard,Region VII,0,,0
CUST-105039,6,494.53,0,100,0,basic,Region XI,0,,0
CUST-105040,32,1584.93,1,31,1,premium,Region XI,0,,0
CUST-105041,7,652.39,0,174,0,basic,NCR,0,,0
CUST-105042,28,552.86,2,62,2,standard,Region III,0,,0
CUST-105043,53,862.87,5,172,1,standard,NCR,0,,0
CUST-105044,9,1293.48,0,93,0,basic,Region III,0,,0
CUST-105045,15,929.71,0,140,1,basic,Region IV-A,0,,0
CUST-105046,43,559.05,1,198,0,basic,NCR,1,poor_support,0
CUST-105047,54,803.59,6,121,0,basic,NCR,0,,0
CUST-105048,57,1971.73,10,59,0,premium,Region VII,0,,0
CUST-105049,8,438.36,1,184,2,basic,Region VII,0,,0
CUST-105050,15,412.63,3,29,1,basic,Region III,0,,0
CUST-105051,59,911.28,1,21,1,basic,Region VII,0,,0
CUST-105052,30,618.49,2,10,2,basic,Region IV-A,0,,0
CUST-105053,50,910.88,0,8,0,basic,Region IV-A,0,,0
CUST-105054,1,1433.04,0,64,0,premium,NCR,0,,0
CUST-105055,7,1159.45,2,145,1,standard,Region VII,0,,0
CUST-105056,13,2611.65,2,133,2,premium,Region VII,0,,0
CUST-105057,6,357.94,0,70,3,basic,NCR,1,poor_support,0
CUST-105058,53,1187.12,3,170,3,basic,NCR,0,,0
CUST-105059,48,1042.49,3,26,0,basic,Region III,0,,0
CUST-105060,24,1154.94,0,78,3,basic,NCR,0,,0
CUST-105061,5,226.64,0,187,1,basic,Region XI,1,too_expensive,0
CUST-105062,7,1255.8,0,182,0,basic,Region XI,0,,0
CUST-105063,16,957.94,0,4,0,standard,NCR,0,,0
CUST-105064,43,888.23,3,70,0,basic,Region III,0,,0
CUST-105065,48,1011.67,2,157,1,standard,Region III,0,,0
CUST-105066,32,726.46,1,195,0,standard,Region XI,0,,0
CUST-105067,54,972.0,7,80,1,standard,Region VII,0,,0
CUST-105068,55,831.5,7,59,1,basic,Region XI,0,,0
CUST-105069,46,1346.53,5,76,0,standard,Region III,0,,0
CUST-105070,5,996.02,0,107,1,basic,NCR,0,,0
CUST-105071,53,778.57,3,82,2,basic,Region IV-A,0,,0
CUST-105072,54,852.45,4,164,3,basic,Region XI,0,,0
CUST-105073,34,846.44,2,69,2,basic,Region XI,0,,0
CUST-105074,36,1079.62,1,158,0,basic,Region IV-A,0,,0
CUST-105075,46,1499.85,4,21,3,standard,Region III,0,,0
CUST-105076,35,1569.22,2,190,0,standard,NCR,0,,0
CUST-105077,21,670.25,1,141,2,basic,Region IV-A,1,found_alternative,0
CUST-105078,42,108.36,2,138,1,basic,Region IV-A,0,,0
CUST-105079,47,706.74,3,103,2,basic,NCR,0,,0
CUST-105080,9,1233.63,0,2,0,premium,Region XI,0,,0
CUST-105081,41,835.72,0,79,1,basic,Region VII,0,,0
CUST-105082,11,2319.02,1,112,2,basic,Region III,0,,0
CUST-105083,34,666.96,2,106,0,basic,Region III,0,,0
CUST-105084,7,1405.66,1,46,0,standard,Region III,0,,0
CUST-105085,59,1168.8,8,95,0,basic,Region XI,0,,0
CUST-105086,40,1017.43,2,131,1,basic,Region VII,0,,0
CUST-105087,28,216.69,6,49,1,basic,NCR,0,,0
CUST-105088,30,1041.12,2,172,0,standard,Region III,1,no_longer_needed,0
CUST-105089,37,1073.41,3,31,2,basic,Region VII,0,,0
CUST-105090,8,1122.74,1,19,1,premium,Region III,0,,0
CUST-105091,31,847.03,2,159,0,premium,Region XI,0,,0
CUST-105092,43,1336.77,2,112,1,standard,Region IV-A,0,,0
CUST-105093,16,1879.89,1,142,3,premium,Region VII,0,,0
CUST-105094,29,1008.78,1,125,3,standard,Region IV-A,0,,0
CUST-105095,20,601.86,7,38,0,basic,Region VII,0,,0
CUST-105096,10,1948.54,0,42,0,standard,Region IV-A,0,,0
CUST-105097,58,1554.44,4,24,1,standard,Region III,0,,0
CUST-105098,35,673.04,5,59,0,standard,Region XI,0,,0
CUST-105099,24,1146.91,1,109,1,standard,Region IV-A,0,,0
CUST-105100,20,706.66,1,106,2,standard,NCR,0,,0
CUST-105101,41,1280.01,2,130,0,premium,Region III,0,,0
CUST-105102,7,1559.93,0,78,1,basic,Region IV-A,1,too_expensive,0
CUST-105103,34,1816.66,5,117,4,standard,Region III,0,,0
CUST-105104,14,839.96,0,17,3,standard,Region XI,0,,0
CUST-105105,53,1734.39,5,54,1,premium,Region IV-A,0,,0
CUST-105106,47,429.78,1,156,1,basic,Region III,0,,0
CUST-105107,45,2268.61,4,146,0,basic,Region VII,0,,0
CUST-105108,9,245.59,0,157,3,basic,Region VII,1,no_longer_needed,0
CUST-105109,5,666.05,1,42,0,basic,Region IV-A,0,,0
CUST-105110,28,1132.42,3,118,1,basic,Region XI,0,,0
CUST-105111,21,479.03,2,102,2,basic,Region XI,0,,0
CUST-105112,43,425.77,3,111,1,basic,Region IV-A,0,,0
CUST-105113,43,1406.33,1,38,0,premium,Region VII,0,,0
CUST-105114,24,554.73,1,41,2,basic,NCR,0,,0
CUST-105115,10,219.79,0,70,0,basic,Region IV-A,0,,0
CUST-105116,20,1055.34,3,79,1,standard,Region IV-A,0,,0
CUST-105117,30,1107.54,2,99,2,basic,Region IV-A,0,,0
CUST-105118,15,976.98,4,151,1,standard,Region XI,0,,0
CUST-105119,19,1042.38,1,114,1,standard,Region IV-A,0,,0
CUST-105120,15,1017.94,0,178,1,basic,Region IV-A,0,,0
CUST-105121,4,1922.72,0,21,2,basic,Region IV-A,0,,0
CUST-105122,36,644.8,2,155,1,basic,Region VII,0,,0
CUST-105123,59,977.48,8,71,1,basic,Region III,0,,0
CUST-105124,57,1046.03,1,147,1,standard,Region III,0,,0
CUST-105125,55,408.4,4,107,1,basic,Region IV-A,0,,0
CUST-105126,39,1213.24,3,13,0,basic,Region III,0,,0
CUST-105127,45,1657.6,4,159,0,basic,Region VII,0,,0
CUST-105128,4,1108.38,0,60,0,basic,Region XI,0,,0
CUST-105129,12,171.72,1,51,2,basic,Region III,0,,0
CUST-105130,42,917.94,3,45,2,standard,Region IV-A,0,,0
CUST-105131,59,1106.14,1,158,0,basic,Region III,0,,0
CUST-105132,54,1658.76,7,126,0,standard,Region VII,0,,0
CUST-105133,38,889.45,4,192,1,premium,Region III,0,,0
CUST-105134,7,651.0,1,26,2,standard,Region IV-A,0,,0
CUST-105135,57,995.89,6,129,2,basic,Region III,0,,0
CUST-105136,19,860.36,1,43,4,basic,Region VII,0,,0
CUST-105137,3,1056.89,0,147,0,standard,Region III,0,,0
CUST-105138,46,2114.69,3,33,1,standard,Region III,0,,0
CUST-105139,11,2563.88,2,160,1,premium,Region VII,0,,0
CUST-105140,18,459.73,1,82,2,basic,Region IV-A,0,,0
CUST-105141,40,236.97,6,173,1,basic,Region VII,0,,0
CUST-105142,57,775.19,4,77,1,basic,Region VII,0,,0
CUST-105143,54,1799.28,9,19,1,premium,Region III,0,,0
CUST-105144,10,1732.51,1,44,0,standard,Region III,0,,0
CUST-105145,11,1251.14,2,63,2,premium,Region XI,0,,0
CUST-105146,48,777.23,1,39,0,standard,NCR,0,,0
CUST-105147,19,1628.48,3,101,1,premium,Region VII,0,,0
CUST-105148,5,961.64,1,160,1,standard,Region III,0,,0
CUST-105149,35,1435.28,2,66,1,premium,NCR,0,,0
CUST-105150,39,1711.89,1,16,0,premium,Region XI,0,,0
CUST-105151,59,989.11,8,44,0,standard,Region XI,0,,0
CUST-105152,29,923.91,1,89,0,premium,Region III,0,,0
CUST-105153,48,786.28,3,182,1,standard,Region VII,0,,0
CUST-105154,32,803.47,3,115,1,standard,Region VII,0,,0
CUST-105155,55,806.99,6,153,2,standard,Region IV-A,0,,0
CUST-105156,29,458.49,4,46,1,standard,Region XI,0,,0
CUST-105157,40,2377.72,3,44,0,standard,Region III,0,,0
CUST-105158,57,648.75,2,22,1,standard,NCR,0,,0
CUST-105159,52,1237.72,3,48,1,basic,Region XI,0,,0
CUST-105160,24,736.59,2,188,4,standard,Region III,1,unknown,0
CUST-105161,30,1247.39,1,126,3,premium,NCR,0,,0
CUST-105162,35,1072.49,3,106,0,standard,Region XI,0,,0
CUST-105163,8,575.45,3,93,1,basic,Region IV-A,1,poor_support,0
CUST-105164,14,2367.85,0,21,1,premium,Region XI,0,,0
CUST-105165,42,4012.15,4,61,0,standard,Region XI,0,,0
CUST-105166,5,226.28,1,38,0,basic,Region III,0,,0
CUST-105167,36,1680.5,4,166,1,standard,Region XI,0,,0
CUST-105168,29,1150.27,2,52,3,standard,Region IV-A,0,,0
CUST-105169,29,918.32,4,186,0,standard,Region VII,0,,0
CUST-105170,50,1298.96,1,49,0,basic,Region III,0,,0
CUST-105171,17,1503.28,0,72,2,basic,NCR,0,,0
CUST-105172,47,1374.08,6,19,0,premium,NCR,0,,0
CUST-105173,47,2249.14,4,129,1,premium,Region III,0,,0
CUST-105174,59,188.87,7,29,0,basic,Region IV-A,0,,0
CUST-105175,49,1794.98,5,67,0,premium,Region XI,0,,0
CUST-105176,30,836.68,3,193,2,basic,NCR,1,no_longer_needed,0
CUST-105177,22,932.18,1,190,0,basic,Region VII,0,,0
CUST-105178,47,1663.0,3,17,2,standard,Region VII,0,,0
CUST-105179,55,1125.16,9,80,0,basic,Region XI,0,,0
CUST-105180,17,2158.21,3,114,1,basic,Region XI,0,,0
CUST-105181,22,2964.54,5,41,2,premium,NCR,0,,0
CUST-105182,30,986.0,0,16,0,standard,Region III,0,,0
CUST-105183,7,362.72,0,79,2,basic,Region XI,0,,0
CUST-105184,19,811.99,3,98,3,basic,Region VII,0,,0
CUST-105185,10,708.69,1,63,1,standard,Region III,0,,0
CUST-105186,46,877.12,6,170,0,standard,Region XI,0,,0
CUST-105187,30,883.0,1,101,2,basic,Region III,1,no_longer_needed,1
CUST-105188,36,284.98,4,75,2,basic,Region III,0,,0
CUST-105189,5,1340.32,0,18,2,standard,Region XI,0,,0
CUST-105190,34,1026.02,5,187,2,standard,Region XI,0,,0
CUST-105191,43,1115.01,5,123,3,premium,Region IV-A,0,,0
CUST-105192,41,132.5,2,175,0,basic,Region VII,0,,0
CUST-105193,47,1987.3,4,154,3,premium,Region VII,0,,0
CUST-105194,7,2109.15,1,121,2,premium,Region III,0,,0
CUST-105195,33,1420.97,0,52,1,basic,Region IV-A,0,,0
CUST-105196,29,456.59,4,57,2,basic,NCR,0,,0
CUST-105197,53,1283.41,1,50,0,standard,Region XI,0,,0
CUST-105198,41,2141.49,3,135,0,premium,Region XI,0,,0
CUST-105199,57,978.77,1,66,1,basic,NCR,0,,0
CUST-105200,2,929.54,0,25,1,basic,Region VII,0,,0
CUST-105201,27,2254.27,0,102,1,standard,NCR,1,unknown,0
CUST-105202,42,2175.53,5,10,0,standard,NCR,0,,0
CUST-105203,6,627.31,0,20,0,basic,Region VII,0,,0
CUST-105204,39,562.18,5,173,0,basic,Region VII,0,,0
CUST-105205,14,491.25,0,110,0,basic,Region XI,0,,0
CUST-105206,5,816.87,1,49,1,premium,Region III,0,,0
CUST-105207,39,2014.95,1,132,2,standard,Region XI,0,,0
CUST-105208,26,970.31,3,75,2,basic,Region IV-A,0,,0
CUST-105209,24,1235.26,0,195,0,premium,Region III,0,,0
CUST-105210,20,1115.18,1,172,2,standard,Region III,0,,0
CUST-105211,41,2453.91,1,193,1,premium,Region VII,0,,0
CUST-105212,37,298.41,5,52,1,basic,Region III,0,,0
CUST-105213,40,1730.9,3,63,1,basic,Region III,0,,0
CUST-105214,47,818.71,4,124,1,basic,Region III,0,,0
CUST-105215,36,1073.81,3,133,0,basic,Region III,0,,0
CUST-105216,5,1359.75,1,28,1,standard,Region III,0,,0
CUST-105217,10,2163.98,0,146,0,standard,NCR,0,,0
CUST-105218,59,475.2,4,78,3,basic,Region XI,0,,0
CUST-105219,17,2861.08,0,166,5,standard,Region III,1,no_longer_needed,1
CUST-105220,26,597.19,5,99,1,standard,Region IV-A,0,,0
CUST-105221,23,784.9,3,17,0,standard,NCR,0,,0
CUST-105222,59,1214.48,5,115,1,basic,Region IV-A,0,,0
CUST-105223,49,2385.94,5,25,0,premium,Region III,0,,0
CUST-105224,29,740.45,3,142,3,standard,NCR,0,,0
CUST-105225,41,915.75,7,59,5,premium,Region III,0,,0
CUST-105226,33,2090.46,1,102,1,standard,Region XI,1,found_alternative,1
CUST-105227,39,895.71,5,53,0,standard,Region XI,0,,0
CUST-105228,57,674.86,8,27,1,basic,Region VII,0,,0
CUST-105229,40,1145.7,3,156,0,standard,Region III,0,,0
CUST-105230,7,793.58,1,41,1,basic,Region VII,0,,0
CUST-105231,30,1837.15,6,163,1,premium,Region XI,0,,0
CUST-105232,49,359.64,5,127,0,basic,Region VII,0,,0
CUST-105233,3,288.2,0,93,2,basic,Region XI,0,,0
CUST-105234,22,1315.25,3,99,4,standard,Region III,0,,0
CUST-105235,12,1350.72,0,95,0,standard,Region IV-A,0,,0
CUST-105236,43,1484.45,5,84,0,standard,Region III,0,,0
CUST-105237,9,1445.42,2,103,1,standard,Region VII,0,,0
CUST-105238,37,542.16,5,4,1,standard,NCR,0,,0
CUST-105239,4,1784.35,1,6,2,premium,Region III,0,,0
CUST-105240,55,1155.1,8,125,2,basic,Region VII,0,,0
CUST-105241,19,578.24,4,79,1,standard,NCR,0,,0
CUST-105242,25,2105.66,2,161,3,premium,Region III,0,,0
CUST-105243,47,479.73,7,18,0,basic,Region VII,0,,0
CUST-105244,23,441.55,3,24,2,basic,Region III,0,,0
CUST-105245,7,1252.32,0,26,2,basic,Region VII,0,,0
CUST-105246,54,632.43,4,173,0,standard,Region IV-A,0,,0
CUST-105247,7,976.28,0,137,1,standard,Region IV-A,0,,0
CUST-105248,30,658.4,1,94,1,basic,Region III,0,,0
CUST-105249,8,586.81,0,108,3,basic,Region XI,0,,0
CUST-105250,42,504.89,3,59,1,basic,Region VII,0,,0
CUST-105251,16,2408.54,1,87,1,basic,Region VII,0,,0
CUST-105252,56,1210.26,10,65,0,basic,Region VII,0,,0
CUST-105253,12,794.31,1,151,1,standard,Region IV-A,1,found_alternative,0
CUST-105254,40,710.89,5,155,0,premium,NCR,0,,0
CUST-105255,1,804.07,0,116,2,standard,NCR,0,,0
CUST-105256,7,1605.63,0,46,3,premium,Region IV-A,1,found_alternative,0
CUST-105257,17,1256.24,1,52,0,premium,Region XI,0,,0
CUST-105258,53,1293.48,1,77,2,standard,Region IV-A,0,,0
CUST-105259,59,654.32,4,132,0,standard,Region XI,0,,0
CUST-105260,37,1143.66,2,177,4,standard,Region IV-A,0,,0
CUST-105261,20,1547.96,2,57,3,standard,Region VII,0,,0
CUST-105262,19,864.49,0,158,1,basic,NCR,0,,0
CUST-105263,13,686.4,3,22,3,basic,Region VII,0,,0
CUST-105264,21,1356.38,2,27,4,standard,Region XI,0,,0
CUST-105265,30,778.56,3,191,3,premium,Region IV-A,0,,0
CUST-105266,41,1545.67,7,65,0,standard,Region XI,0,,0
CUST-105267,14,202.54,2,166,3,basic,Region III,0,,0
CUST-105268,3,1670.67,0,72,1,standard,Region IV-A,0,,0
CUST-105269,34,919.89,3,109,0,standard,Region XI,0,,0
CUST-105270,15,390.94,1,3,1,standard,Region VII,0,,0
CUST-105271,24,1357.44,3,19,3,basic,Region VII,0,,0
CUST-105272,42,1534.26,4,191,2,basic,Region IV-A,0,,0
CUST-105273,53,697.82,2,85,0,basic,Region IV-A,0,,0
CUST-105274,32,2068.36,4,152,3,premium,Region III,0,,0
CUST-105275,55,965.95,6,115,0,basic,Region VII,0,,0
CUST-105276,16,1701.39,2,135,1,premium,NCR,0,,0
CUST-105277,43,1669.69,6,66,1,basic,Region IV-A,0,,0
CUST-105278,58,1629.43,3,190,1,premium,Region XI,0,,0
CUST-105279,13,1359.27,1,38,2,basic,NCR,0,,0
CUST-105280,44,2549.53,3,145,3,standard,Region IV-A,0,,0
